m_a_GeV,g_agg_GeV_inv,sqrt_s_GeV,ell_a_m,dtheta_min_rad,dtheta_min_deg,is_resolved,signature
2.1534361701510005,1.6095479179229906e-05,91.2,0.0003245660734654604,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,1.761205592603396e-05,91.2,0.00027107585174193617,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,1.927153025316691e-05,91.2,0.0002264011041358463,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,2.108736650953627e-05,91.2,0.0001890889934479563,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,2.3074297705779573e-05,91.2,0.00015792611780597905,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,2.5248445052357275e-05,91.2,0.00013189905044437393,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,2.7627448760974847e-05,91.2,0.00011016138273911798,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,3.0230611170608592e-05,91.2,9.20061987262936e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,3.307905335940545e-05,91.2,7.684308596696878e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,3.619588651314594e-05,91.2,6.417893514428484e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,3.960639944069097e-05,91.2,5.3601903989447274e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,4.333826375784011e-05,91.2,4.4768024038332443e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,4.742175840438755e-05,91.2,3.739001466610736e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,5.189001531602136e-05,91.2,3.12279406286658e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,5.6779288244355975e-05,91.2,2.608140929111333e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,6.212924690620147e-05,91.2,2.1783053794656617e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,6.798329884868617e-05,91.2,1.819309023238172e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,7.438894164172547e-05,91.2,1.5194771831522298e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,8.139814825539271e-05,91.2,1.2690592310759905e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,8.9067788749e-05,91.2,1.0599114944510701e-05,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,9.746009169331356e-05,91.2,8.852324214347314e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00010664314906971048,91.2,7.393413922405324e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00011669146874283843,91.2,6.174939835509335e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00012768657898933362,91.2,5.157276783409818e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0001397176899875119,91.2,4.307330035468117e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00015288241763511528,91.2,3.5974590493433197e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0001672875755678967,91.2,3.0045785916415363e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.000183050041805179,91.2,2.509407998681334e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00020029770705403224,91.2,2.0958441630929107e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00021917051236624096,91.2,1.7504378555734525e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00023982158456722815,91.2,1.4619563516129464e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00026241847866937453,91.2,1.2210181396706778e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.000287144537350201,91.2,1.0197878313945458e-06,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0003142003785257203,91.2,8.517213522649855e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00034380552308855135,91.2,7.113531261812381e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00037620017601766256,91.2,5.941183331639544e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00041164717531099306,91.2,4.962044599373602e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0004504341245538483,91.2,4.144273157680528e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0004928757264259383,91.2,3.461274815554769e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0005393163360802511,91.2,2.890838246651403e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0005901327551109009,91.2,2.414412669790611e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0006457372887791818,91.2,2.016504571571191e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0007065810913029695,91.2,1.6841738523183616e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00077315782635192,91.2,1.406613009869263e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.000846007672448331,91.2,1.1747956761173189e-07,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0009257217057719612,91.2,9.811830766105534e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0010129466959292726,91.2,8.194788671752031e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0011083903535981105,91.2,6.844243747727222e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.001212827072625273,91.2,5.716275837566934e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0013271042131661687,91.2,4.77420306107627e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0014521489768455655,91.2,3.987388907756364e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0015889759297219475,91.2,3.3302459276028754e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0017386952340939068,91.2,2.7814036189803197e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0019025216559384005,91.2,2.323013453017088e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0020817844210638168,91.2,1.9401684336905782e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0022779379999469094,91.2,1.620418317509277e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.002492573908757802,91.2,1.3533647275792898e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0027274336223220073,91.2,1.1303229950344466e-08,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0029844227037904665,91.2,9.440397308040483e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0032656262656603936,91.2,7.884569430611439e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0035733258875917527,91.2,6.585150293747128e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.003910018128284258,91.2,5.499882368069301e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0042784347816132405,91.2,4.593472390648678e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.004681565041374952,91.2,3.836443616712985e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.005122679754477871,91.2,3.2041772264008907e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.005605357959361034,91.2,2.6761117128009623e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.00613351592496231,91.2,2.2350742151159993e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.006711438925847782,91.2,1.866722051691841e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.007343816011313532,91.2,1.559076291384695e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.008035778050563503,91.2,1.3021321948572066e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.008792939362647292,91.2,1.0875338572288487e-09,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.009621443268927802,91.2,9.083024713545024e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.010528011937674229,91.2,7.586093747655034e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.011520000925200337,91.2,6.335864996865149e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.012605458856074806,91.2,5.291680619015509e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.013793192726625712,91.2,4.4195834014012423e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.015092839361587698,91.2,3.6912124612644187e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.01651494360366395,91.2,3.0828809407406604e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.018071043870403283,91.2,2.574805702602767e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.01977376577256911,91.2,2.1504639762581926e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.02163692455358423,91.2,1.7960560319209563e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.023675637181205963,91.2,1.5000564089488198e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.025906445000902348,91.2,1.2528391041463054e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.02834744794609123,91.2,1.0463645310365598e-10,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.03101845139417473,91.2,8.739180699164264e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0339411268599031,91.2,7.298917062583083e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.03713918782987275,91.2,6.09601656269235e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.04063858216481469,91.2,5.091360487314248e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.04446770263075118,91.2,4.2522770968877035e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.04865761726719257,91.2,3.551479128961497e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.05324232146149455,91.2,2.966176407619504e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.05825901377461091,91.2,2.477334699610442e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.06374839775619046,91.2,2.0690567149441108e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.06975501219782895,91.2,1.728065121894306e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.07632759250402892,91.2,1.4432707638892631e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.08351946611289428,91.2,1.2054120365638013e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.0913889851748525,91.2,1.0067536973986547e-11,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.1534361701510005,0.1,91.2,8.408353131391776e-12,0.09439632531005748,5.408511041810246,True,prompt_resolved
2.2643156873357406,1e-08,91.2,687.8052126989767,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.0942237711543928e-08,91.2,574.451241542841,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.1973256613593385e-08,91.2,479.7786100154746,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.3101422004725428e-08,91.2,400.7085336087887,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.4335887393495772e-08,91.2,334.66962793886853,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.5686668766555662e-08,91.2,279.51428649655213,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.7164725854590364e-08,91.2,233.44883979118558,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.8782051055441137e-08,91.2,194.9752246403445,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,2.0551766735899143e-08,91.2,162.84226667203168,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,2.248823170164092e-08,91.2,136.0049917306167,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,2.4607157699163296e-08,91.2,113.59064298029685,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,2.6925736894969312e-08,91.2,94.87029857134755,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,2.946278136632423e-08,91.2,79.23516686649842,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,3.2238875735356674e-08,91.2,66.17678834056024,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,3.527654418491975e-08,91.2,55.27050031269611,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,3.860043321131745e-08,91.2,46.16162677908926,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,4.2237511596681054e-08,91.2,38.5539442349221,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,4.621728922349764e-08,91.2,32.20004839046999,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,5.0572056506668873e-08,91.2,26.893308503814087,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,5.533714638576026e-08,91.2,22.461147682479073,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,6.055122100314914e-08,91.2,18.75943062723529,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,6.625658539406892e-08,91.2,15.667776305685656,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,7.249953073371101e-08,91.2,13.085643122271234,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,7.933070992636506e-08,91.2,10.929059273159584,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,8.68055485839824e-08,91.2,9.12789195610463,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,9.498469472869089e-08,91.2,7.623566629100424,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.0393451086797692e-07,91.2,6.367162147385433,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.1372761243504492e-07,91.2,5.317819832038597,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.244434569630598e-07,91.2,4.441414732564258,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.3616898877360868e-07,91.2,3.7094458724970916,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.4899934441013796e-07,91.2,3.0981093884563697,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.6303862453999334e-07,91.2,2.587524420832209,0.09925091023970384,5.686658269566796,True,invisible
2.2643156873357406,1.7840073858797664e-07,91.2,2.161086581819816,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,1.952103289544644e-07,91.2,1.8049279753733105,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,2.136037823168436e-07,91.2,1.5074662087540576,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,2.3373033621957811e-07,91.2,1.2590277293836798,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,2.557532899313709e-07,91.2,1.0515332377945426,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,2.7985132939384746e-07,91.2,0.8782349462056314,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,3.0621997701190533e-07,91.2,0.7334971382878088,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,3.350731780487785e-07,91.2,0.6126128938513347,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,3.6664503649722095e-07,91.2,0.5116510182833875,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,4.011917145110291e-07,91.2,0.42732819883147144,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,4.389935108081548e-07,91.2,0.35690223021389156,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,4.803571349088049e-07,91.2,0.29808283721965567,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,5.256181956608318e-07,91.2,0.2489571942200236,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,5.751439242433617e-07,91.2,0.2079277194622055,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,6.293361537421076e-07,91.2,0.17366012119555022,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,6.886345794714897e-07,91.2,0.1450400060735284,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,7.535203264966113e-07,91.2,0.12113663872272062,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,8.245198533006114e-07,91.2,0.10117267392832158,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,9.022092232702599e-07,91.2,0.08449887711707375,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,9.872187786570593e-07,91.2,0.07057301103957042,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,1.080238254936561e-06,91.2,0.058942202040043065,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,1.1820223770619243e-06,91.2,0.049228212459027344,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,1.2933969830175757e-06,91.2,0.041115140222701026,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,1.4152657243572029e-06,91.2,0.03433914560556782,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,1.5486173980916918e-06,91.2,0.028679871077499582,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,1.6945339694151947e-06,91.2,0.02395327520579398,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,1.8541993503627166e-06,91.2,0.02000564756843137,0.09925091023970384,5.686658269566796,True,displaced_resolved
2.2643156873357406,2.028909005625913e-06,91.2,0.01670861004158113,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,2.220080463465091e-06,91.2,0.013954941901614032,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,2.429264816998964e-06,91.2,0.011655092972592592,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,2.6581593091892923e-06,91.2,0.00973427142567077,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,2.908621103630263e-06,91.2,0.008130011524700236,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,3.1826823528735514e-06,91.2,0.006790142220346426,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,3.482566686547826e-06,91.2,0.005671090530739571,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,3.8107072530510203e-06,91.2,0.004736464534052584,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,4.169766461198885e-06,91.2,0.003955869891467295,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,4.56265758200615e-06,91.2,0.003303921413474209,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,4.9925683858689426e-06,91.2,0.002759417525323255,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,5.462987006931703e-06,91.2,0.0023046507849756267,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,5.977730244492257e-06,91.2,0.0019248320313782668,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,6.540974531071987e-06,91.2,0.0016076094361771028,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,7.157289818414426e-06,91.2,0.001342666818275623,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,7.831676656350356e-06,91.2,0.0011213881582987871,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,8.569606765373494e-06,91.2,0.0009365774028643667,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,9.377067432117182e-06,91.2,0.0007822244466063286,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,1.0260610087940301e-05,91.2,0.0006533096816101462,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,1.1227403464770842e-05,91.2,0.0005456407581446422,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,1.2285291759493421e-05,91.2,0.0004557162480967549,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,1.3442858278804877e-05,91.2,0.00038061177740012164,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,1.4709495080927893e-05,91.2,0.00031788492444737975,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,1.6095479179229906e-05,91.2,0.0002654957917518286,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,1.761205592603396e-05,91.2,0.00022174066782332832,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,1.927153025316691e-05,91.2,0.0001851966219212105,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,2.108736650953627e-05,91.2,0.00015467522988771003,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,2.3074297705779573e-05,91.2,0.00012918392621110754,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,2.5248445052357275e-05,91.2,0.00010789372547519213,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,2.7627448760974847e-05,91.2,9.011226348619207e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,3.0230611170608592e-05,91.2,7.526128136591235e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,3.307905335940545e-05,91.2,6.285782038653304e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,3.619588651314594e-05,91.2,5.249851599703453e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,3.960639944069097e-05,91.2,4.384648027791555e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,4.333826375784011e-05,91.2,3.662034623741047e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,4.742175840438755e-05,91.2,3.058511766617854e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,5.189001531602136e-05,91.2,2.5544526984792875e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,5.6779288244355975e-05,91.2,2.1334652558763264e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,6.212924690620147e-05,91.2,1.7818587914119983e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,6.798329884868617e-05,91.2,1.4881989494729682e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,7.438894164172547e-05,91.2,1.2429358172975216e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,8.139814825539271e-05,91.2,1.0380933587328313e-05,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,8.9067788749e-05,91.2,8.670100309670748e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,9.746009169331356e-05,91.2,7.241221490089389e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00010664314906971048,91.2,6.047829528574812e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00011669146874283843,91.2,5.051114933683665e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00012768657898933362,91.2,4.218664225361262e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0001397176899875119,91.2,3.5234058381173854e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00015288241763511528,91.2,2.942729744986195e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0001672875755678967,91.2,2.4577521721578003e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.000183050041805179,91.2,2.0527014925642618e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00020029770705403224,91.2,1.7144053274810791e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00021917051236624096,91.2,1.4318621765232114e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00023982158456722815,91.2,1.195883645304657e-06,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00026241847866937453,91.2,9.987956358898655e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.000287144537350201,91.2,8.341887826541047e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0003142003785257203,91.2,6.967100176463589e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00034380552308855135,91.2,5.818884870932895e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00037620017601766256,91.2,4.85990157792714e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00041164717531099306,91.2,4.058963851496864e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0004504341245538483,91.2,3.390024938485545e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0004928757264259383,91.2,2.8313307297171053e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0005393163360802511,91.2,2.3647123093500347e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0005901327551109009,91.2,1.9749950958750468e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0006457372887791818,91.2,1.64950535983068e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0007065810913029695,91.2,1.3776580700341567e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.00077315782635192,91.2,1.1506126649537332e-07,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.000846007672448331,91.2,9.609855547967009e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0009257217057719612,91.2,8.026100047882416e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0010129466959292726,91.2,6.703355909678131e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0011083903535981105,91.2,5.5986070674103116e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.001212827072625273,91.2,4.675926732459868e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
2.2643156873357406,0.0013271042131661687,91.2,3.905309042780578e-08,0.09925091023970384,5.686658269566796,True,prompt_resolved
