m_a_GeV,g_agg_GeV_inv,channel,base_channel,n_target,bkg_events,limit_method,efficiency_model,efficiency_correction_channel,detector_correction_factor,sqrt_s_GeV,luminosity_ab_inv
0.35330762599684284,5.561738052952773e-07,invisible_lower,invisible,10.708252066804544,42.312421522591805,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9985083461011746,91.2,150.0
0.35330762599684284,2.1137644528812216e-05,invisible_upper,invisible,10.708252066804544,42.312421522591805,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,10.34735102964651,91.2,150.0
0.37149928615896854,5.564263898112339e-07,invisible_lower,invisible,10.70827010475647,42.312564072480136,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9990947966552358,91.2,150.0
0.37149928615896854,1.859483574525535e-05,invisible_upper,invisible,10.70827010475647,42.312564072480136,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,7.953421634233935,91.2,150.0
0.39062762720512717,5.563576625520485e-07,invisible_lower,invisible,10.708290046311562,42.31272166639678,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,1.001159306999894,91.2,150.0
0.39062762720512717,1.632537072006257e-05,invisible_upper,invisible,10.708290046311562,42.31272166639678,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,6.099948890676627,91.2,150.0
0.4107408784376852,5.574440163797854e-07,invisible_lower,invisible,10.708312092158442,42.312895890430525,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9995285591411976,91.2,150.0
0.4107408784376852,1.4331898133428464e-05,invisible_upper,invisible,10.708312092158442,42.312895890430525,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,4.817922872707628,91.2,150.0
0.43188975246538064,5.589259232817947e-07,invisible_lower,invisible,10.708336464097885,42.313088497538146,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9970291691911731,91.2,150.0
0.43188975246538064,1.250708338551365e-05,invisible_upper,invisible,10.708336464097885,42.313088497538146,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,3.621471824673196,91.2,150.0
0.45412757306771606,5.590830624311831e-07,invisible_lower,invisible,10.708363407253621,42.31330142502154,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9998232609309959,91.2,150.0
0.45412757306771606,1.1019831833932047e-05,invisible_upper,invisible,10.708363407253621,42.31330142502154,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,3.178460001587705,91.2,150.0
0.47751040964303687,5.611294848608079e-07,invisible_lower,invisible,10.708393192512382,42.313536813817535,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9967826216846263,91.2,150.0
0.47751040964303687,9.61168768854274e-06,invisible_upper,invisible,10.708393192512382,42.313536813817535,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,2.534613971683581,91.2,150.0
0.5020972185792844,5.626104105765798e-07,invisible_lower,invisible,10.70842611921646,42.31379702978498,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9967010757782313,91.2,150.0
0.5020972185792844,8.461004886445932e-06,invisible_upper,invisible,10.70842611921646,42.31379702978498,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,2.30473957281043,91.2,150.0
0.527949991903867,5.643426745160892e-07,invisible_lower,invisible,10.708462518134263,42.31408468719056,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9969575261763243,91.2,150.0
0.527949991903867,7.3480513642298765e-06,invisible_upper,invisible,10.708462518134263,42.31408468719056,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,1.8710708620491467,91.2,150.0
0.555133913587454,5.66104627085222e-07,invisible_lower,invisible,10.70850275473682,42.31440267461478,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9986000897885512,91.2,150.0
0.555133913587454,6.460593084380312e-06,invisible_upper,invisible,10.70850275473682,42.31440267461478,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,1.7594539956069115,91.2,150.0
0.5837175238957808,5.689600071754141e-07,invisible_lower,invisible,10.708547232810819,42.314754183520385,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9984274007104266,91.2,150.0
0.5837175238957808,5.56461468107199e-06,invisible_upper,invisible,10.708547232810819,42.314754183520385,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,1.4240072761342388,91.2,150.0
0.6137728922038636,5.729769126247955e-07,invisible_lower,invisible,10.708596398441593,42.31514273974769,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9968305866660199,91.2,150.0
0.6137728922038636,4.917207689251082e-06,invisible_upper,invisible,10.708596398441593,42.31514273974769,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,1.4549536019851446,91.2,150.0
0.6137728922038636,1.2643410983167292e-05,resolved_prompt,resolved_prompt,3183.231451800625,3739100.5445508175,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,2.624614300181404,91.2,150.0
0.6453757987083427,5.777149272481647e-07,invisible_lower,invisible,10.70865074440247,42.315572238225684,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9960105419108332,91.2,150.0
0.6453757987083427,4.210928025384583e-06,invisible_upper,invisible,10.70865074440247,42.315572238225684,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,1.214379243239262,91.2,150.0
0.6453757987083427,1.2389120874942899e-05,resolved_prompt,resolved_prompt,3212.695537658011,3808639.342320183,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,2.3998227854361533,91.2,150.0
0.6786059254961166,5.841768540259578e-07,invisible_lower,invisible,10.708710814990383,42.316046981214754,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9937950178471804,91.2,150.0
0.6786059254961166,3.6734052233103396e-06,invisible_upper,invisible,10.708710814990383,42.316046981214754,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,1.186395790179062,91.2,150.0
0.6786059254961166,1.2314378233059838e-05,resolved_prompt,resolved_prompt,3346.409574491876,4132271.9705722868,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,2.156480923245436,91.2,150.0
0.7135470574510224,5.905820004825274e-07,invisible_lower,invisible,10.708777211350775,42.31657172042276,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9969326137043774,91.2,150.0
0.7135470574510224,3.199246821352294e-06,invisible_upper,invisible,10.708777211350775,42.31657172042276,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,1.1729491333822586,91.2,150.0
0.7135470574510224,1.2623822535615885e-05,resolved_prompt,resolved_prompt,3775.256966743683,5259249.138356721,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,1.8891889824278438,91.2,150.0
0.7502872935051115,6.023479376764564e-07,invisible_lower,invisible,10.708850597338913,42.31715170336752,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9914783139188693,91.2,150.0
0.7502872935051115,2.673924886868953e-06,invisible_upper,invisible,10.708850597338913,42.31715170336752,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,0.982866191431245,91.2,150.0
0.7502872935051115,1.3234971975237303e-05,resolved_prompt,resolved_prompt,4463.9753238512385,7353164.461975192,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,1.6246665491643622,91.2,150.0
0.788919268767168,6.163566972068658e-07,invisible_lower,invisible,10.708931705968334,42.31779272438888,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.990019154521162,91.2,150.0
0.788919268767168,2.306155785026406e-06,invisible_upper,invisible,10.708931705968334,42.31779272438888,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,0.9946660937759499,91.2,150.0
0.788919268767168,1.2634696941701488e-05,resolved_prompt,resolved_prompt,4169.943829394226,6416395.402325823,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,1.542263733929447,91.2,150.0
0.8295403880885305,6.372250372469171e-07,invisible_lower,invisible,10.709021346501444,42.318501180746715,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9858626653004338,91.2,150.0
0.8295403880885305,1.966159854884399e-06,invisible_upper,invisible,10.709021346501444,42.318501180746715,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,0.9963938291400989,91.2,150.0
0.8295403880885305,1.1543830768079419e-05,resolved_prompt,resolved_prompt,3498.2798102164315,4515853.000209562,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,1.5283375922382185,91.2,150.0
0.8722530716551153,6.67768189979681e-07,invisible_lower,invisible,10.709120412241258,42.31928413427394,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9832919460543271,91.2,150.0
0.8722530716551153,1.6327928831525057e-06,invisible_upper,invisible,10.709120412241258,42.31928413427394,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,0.9713479233430329,91.2,150.0
0.8722530716551153,1.1016690847885406e-05,resolved_prompt,resolved_prompt,3264.2918287768553,3931956.1414831537,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,1.4561810760120295,91.2,150.0
0.917165013224873,7.227608846078132e-07,invisible_lower,invisible,10.709229889087892,42.32014937908984,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_lower,0.9792561417372563,91.2,150.0
0.917165013224873,1.3247279015802975e-06,invisible_upper,invisible,10.709229889087892,42.32014937908984,binned_delta_chi2_with_3_event_floor,delphes_corrected,invisible_upper,0.9729206538131423,91.2,150.0
0.917165013224873,1.0792796606690369e-05,resolved_prompt,resolved_prompt,3226.8412912825975,3842252.663884259,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,1.3546258907081965,91.2,150.0
0.9643894516617822,1.0628352213677544e-05,resolved_prompt,resolved_prompt,3224.920477148698,3837679.7357686297,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,1.2639515789231062,91.2,150.0
1.01404545645101,1.0516372335556208e-05,resolved_prompt,resolved_prompt,3245.1618836314246,3886005.7752672536,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,1.182726727995728,91.2,150.0
1.0662582279151316,1.0777764606784161e-05,resolved_prompt,resolved_prompt,3508.5394868257176,4542379.826795303,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,1.0907004604445558,91.2,150.0
1.121159412888352,1.223299714375691e-05,resolved_prompt,resolved_prompt,4656.408138948644,8000788.471021096,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9819241721153078,91.2,150.0
1.178887436644668,1.282700937696299e-05,resolved_prompt,resolved_prompt,5133.967771791742,9726060.91579198,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9406427710201033,91.2,150.0
1.2395878519168562,1.1887026533740789e-05,resolved_prompt,resolved_prompt,4413.128191160501,7186605.3253193945,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9369335028476545,91.2,150.0
1.3034137058863158,1.1634855409079693e-05,resolved_prompt,resolved_prompt,4213.414280101059,6550870.810243368,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9227085313286023,91.2,150.0
1.3705259260690543,1.1680682232942103e-05,resolved_prompt,resolved_prompt,4249.279128957976,6662868.308412494,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9155227112000626,91.2,150.0
1.441093726070782,1.2436082233010768e-05,resolved_prompt,resolved_prompt,4800.768707309241,8504568.332501713,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9086837477613032,91.2,150.0
1.515295032234169,1.4131133320813191e-05,resolved_prompt,resolved_prompt,6186.066436452555,14120818.434023915,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9063497182789118,91.2,150.0
1.5933169322539769,1.3352694173548578e-05,resolved_prompt,resolved_prompt,5510.736337973517,11205983.389912093,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.904362497230525,91.2,150.0
1.6753561468912066,1.2465505948278509e-05,resolved_prompt,resolved_prompt,4824.338936138212,8588282.719829954,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9085105680396593,91.2,150.0
1.7616195259756016,1.2648890067825453e-05,resolved_prompt,resolved_prompt,4950.88753948412,9044755.508715542,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9055993886407919,91.2,150.0
1.852324569947109,1.4150297714226303e-05,resolved_prompt,resolved_prompt,6178.190043998129,14084882.737917934,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.903107305359111,91.2,150.0
1.9476999782513005,1.4416734328164477e-05,resolved_prompt,resolved_prompt,6435.7911477971575,15283914.279728508,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9064298431035809,91.2,150.0
2.047986225971422,1.3154833207938091e-05,resolved_prompt,resolved_prompt,5346.010577597711,10546062.396969229,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9044570862858097,91.2,150.0
2.1534361701510005,1.3452826344842128e-05,resolved_prompt,resolved_prompt,5583.646460506503,11504467.821375202,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9034187932238092,91.2,150.0
2.2643156873357406,1.5063830437790822e-05,resolved_prompt,resolved_prompt,7011.051030614377,18138316.071542036,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9048724035105055,91.2,150.0
2.3809043439421793,1.4234918500972254e-05,resolved_prompt,resolved_prompt,6244.3841229810305,14388314.787947444,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9026919880804593,91.2,150.0
2.503496101143342,1.3844714083544906e-05,resolved_prompt,resolved_prompt,5921.76254575193,12939952.637738146,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9051838914290802,91.2,150.0
2.6324000560486724,1.5537935010026334e-05,resolved_prompt,resolved_prompt,7434.789424243517,20397082.576694924,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9024843294680459,91.2,150.0
2.7679412210469794,1.5272110020664293e-05,resolved_prompt,resolved_prompt,7209.591500291737,19180151.144309543,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9061183551848496,91.2,150.0
2.910461343277446,1.5324862273924095e-05,resolved_prompt,resolved_prompt,7236.57290208801,19323980.578315306,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9035226225300385,91.2,150.0
3.0603197662948434,1.6409696887303847e-05,resolved_prompt,resolved_prompt,8298.51091326446,25411543.6817599,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9039379397547797,91.2,150.0
3.21789433610152,1.5635459602985094e-05,resolved_prompt,resolved_prompt,7530.352688645836,20924801.334094305,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9038341104486032,91.2,150.0
3.3835823538306116,1.6703487248003632e-05,resolved_prompt,resolved_prompt,8608.626215128208,27346289.782949302,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9057030379601201,91.2,150.0
3.5578015774824725,1.6646353139971278e-05,resolved_prompt,resolved_prompt,8496.135789074968,26636281.67763857,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9004077433441335,91.2,150.0
3.740991275240127,1.7165124250268835e-05,resolved_prompt,resolved_prompt,9075.390343895891,30392143.8723538,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9049762328167545,91.2,150.0
3.9336133330194683,1.7048368856023277e-05,resolved_prompt,resolved_prompt,8908.56033226184,29285035.864778303,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9010307191812659,91.2,150.0
4.136153419046755,1.754959861170865e-05,resolved_prompt,resolved_prompt,9471.481637889086,33102938.89921407,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9045609155919123,91.2,150.0
4.349122208399702,1.769189300113855e-05,resolved_prompt,resolved_prompt,9616.098226477785,34121529.55766391,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9042494276733757,91.2,150.0
4.5730566705997004,1.823041034572214e-05,resolved_prompt,resolved_prompt,10231.15386405809,38626018.22510361,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9067413310221102,91.2,150.0
4.808521423501568,1.8348447388173106e-05,resolved_prompt,resolved_prompt,10310.733075849423,39229231.20347428,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9027958173866314,91.2,150.0
5.0561101568945555,1.8244073833505916e-05,resolved_prompt,resolved_prompt,10219.900932714225,38541097.81346608,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9059106965725228,91.2,150.0
5.3164471294039455,1.8508694888296904e-05,resolved_prompt,resolved_prompt,10501.020550329658,40690565.534481846,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.905287720735368,91.2,150.0
5.590188742467479,1.8953529878086347e-05,resolved_prompt,resolved_prompt,11015.090667910601,44772037.7942034,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9065336724097074,91.2,150.0
5.878025195355191,1.9447163291121397e-05,resolved_prompt,resolved_prompt,11569.206012792733,49389862.644442625,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9054953793477613,91.2,150.0
6.180682225405456,1.9216447271257365e-05,resolved_prompt,resolved_prompt,11330.557017250767,47373255.46906664,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9094408929831884,91.2,150.0
6.498922937865118,1.9388300761235586e-05,resolved_prompt,resolved_prompt,11484.393401112533,48668373.35480335,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9068451603283495,91.2,150.0
6.833549729947276,1.9825254503532443e-05,resolved_prompt,resolved_prompt,12003.561577917684,53168077.69552092,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9079872826964733,91.2,150.0
7.185406313957991,2.0227214625571853e-05,resolved_prompt,resolved_prompt,12527.099977442722,57907097.359721564,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9119327963319628,91.2,150.0
7.5553798445929745,2.0154394575574017e-05,resolved_prompt,resolved_prompt,12420.942811588724,56929822.99954154,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9125557721691773,91.2,150.0
7.944403155767803,2.003537742417084e-05,resolved_prompt,resolved_prompt,12261.75266325471,55479918.219495945,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9135940652311378,91.2,150.0
8.35345711262165,2.0342862249432992e-05,resolved_prompt,resolved_prompt,12629.032040553315,58853302.68683477,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9149438462117231,91.2,150.0
8.783573084624651,2.0763051908255334e-05,resolved_prompt,resolved_prompt,13168.541278280169,63989106.78884454,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9182663840100472,91.2,150.0
9.235835546024537,2.1045219385178084e-05,resolved_prompt,resolved_prompt,13516.244887541925,67412869.3210344,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9201353115215782,91.2,150.0
9.711384810189193,2.1160041686975663e-05,resolved_prompt,resolved_prompt,13614.707100673331,68398616.02845934,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9198238236029895,91.2,150.0
10.211419904739262,2.1253457548840028e-05,resolved_prompt,resolved_prompt,13677.600072806319,69032008.76443964,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9193046770725563,91.2,150.0
10.737201594720228,2.1460482991504963e-05,resolved_prompt,resolved_prompt,13999.138679721644,72315824.27087773,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9265727285058606,91.2,150.0
11.290055561436278,2.1843167477513524e-05,resolved_prompt,resolved_prompt,14454.534316910791,77097255.46817406,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9276110215676429,91.2,150.0
11.871375744960993,2.2461697013765672e-05,resolved_prompt,resolved_prompt,15170.32241528003,84922022.94595857,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9252229475254113,91.2,150.0
12.482627858752497,2.250628472022843e-05,resolved_prompt,resolved_prompt,15246.165935284962,85773275.17573564,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9312450472842478,91.2,150.0
13.125353085234696,2.2438274379833796e-05,resolved_prompt,resolved_prompt,15156.713759144355,84769731.35669218,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.937059488431996,91.2,150.0
13.801171961662321,2.294436598610381e-05,resolved_prompt,resolved_prompt,15817.158971898964,92318272.30344054,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9415241485980075,91.2,150.0
14.511788466067644,2.2907430635924675e-05,resolved_prompt,resolved_prompt,15737.48470258859,91390562.6436199,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9468194432140837,91.2,150.0
15.258994313590781,2.3210718274117704e-05,resolved_prompt,resolved_prompt,16082.313839837145,95439416.3996374,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9502458103187933,91.2,150.0
16.044673474026247,2.373526155785584e-05,resolved_prompt,resolved_prompt,16806.430636578425,104227347.13731435,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9583444962024695,91.2,150.0
16.87080692197613,2.4131157601178662e-05,resolved_prompt,resolved_prompt,17326.943060089518,110783378.52678387,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.965612547635848,91.2,150.0
17.739477631586485,2.4843774502821153e-05,resolved_prompt,resolved_prompt,18279.08947097345,123293399.22060975,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.971946135314,91.2,150.0
18.652875828460775,2.604012142589606e-05,resolved_prompt,resolved_prompt,20046.709671813354,148291722.75497237,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9824328952395949,91.2,150.0
19.613304511991995,2.665958520592479e-05,resolved_prompt,resolved_prompt,20858.260127035304,160541334.14283055,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9888703122242243,91.2,150.0
20.62318526203738,2.7435474640562226e-05,resolved_prompt,resolved_prompt,20592.06252751221,156469756.13910428,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9361250246757817,91.2,150.0
21.685064344576315,2.793330841682308e-05,resolved_prompt,resolved_prompt,20858.00528851058,160537411.2972455,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9305182421414452,91.2,150.0
22.801619131746087,2.8471209326927905e-05,resolved_prompt,resolved_prompt,21317.09476989982,167682114.1804023,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9330101454899741,91.2,150.0
23.97566485244235,2.9115974379418887e-05,resolved_prompt,resolved_prompt,21774.787858228952,174959921.1331642,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9308297300599889,91.2,150.0
25.21016169050537,2.9224768552483404e-05,resolved_prompt,resolved_prompt,21473.526075872676,170152148.3878907,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9329063161838419,91.2,150.0
26.50822224838875,2.962979336752866e-05,resolved_prompt,resolved_prompt,21377.164725703715,168628476.64570892,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9276110215678405,91.2,150.0
27.873119395129333,2.993304029667152e-05,resolved_prompt,resolved_prompt,21261.070456958518,166801888.18293515,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9309335593661547,91.2,150.0
29.308294518405837,3.031537444761592e-05,resolved_prompt,resolved_prompt,21148.101199434066,165034016.3621788,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9329063161838582,91.2,150.0
30.817366201492284,3.105199298448607e-05,resolved_prompt,resolved_prompt,21352.648383865344,168241916.2380027,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9313488765909109,91.2,150.0
32.4041393469843,3.1350874262522054e-05,resolved_prompt,resolved_prompt,20911.934066750564,161368629.67237005,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9323871696528676,91.2,150.0
34.072614770302145,3.203414392776726e-05,resolved_prompt,resolved_prompt,20800.15154782372,159648082.80901605,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9302067542227264,91.2,150.0
35.826999287159104,3.2700320904469185e-05,resolved_prompt,resolved_prompt,20487.159075822758,154879589.29817963,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9260535819749288,91.2,150.0
37.671716320429546,3.28530024089006e-05,resolved_prompt,resolved_prompt,19635.039487775262,142263754.86586487,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.932179511040557,91.2,150.0
39.6114170531598,3.401159590418513e-05,resolved_prompt,resolved_prompt,19802.959778996494,144707459.7817538,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9369556591254672,91.2,150.0
41.65099215584313,3.590310830188793e-05,resolved_prompt,resolved_prompt,20294.451079597464,151979610.56168807,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9284416560173473,91.2,150.0
43.79558411752706,3.746563692887423e-05,resolved_prompt,resolved_prompt,20275.118437827692,151690194.71141714,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9270918750368023,91.2,150.0
46.050600211844106,3.898657025706636e-05,resolved_prompt,resolved_prompt,19923.58903149408,146475793.31950969,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9265727285058631,91.2,150.0
48.421726130658186,4.084618279743567e-05,resolved_prompt,resolved_prompt,19628.690486582862,142171767.6081434,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9287531439359301,91.2,150.0
50.91494031970127,4.371750570473229e-05,resolved_prompt,resolved_prompt,19853.489371039843,145446878.3047941,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9311412179785086,91.2,150.0
53.536529052346395,4.703389240874384e-05,resolved_prompt,resolved_prompt,19846.587407534193,145345768.16416782,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9315565352032621,91.2,150.0
56.29310227952253,5.177169479567042e-05,resolved_prompt,resolved_prompt,20213.102598811634,150763659.2878545,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9294799490794328,91.2,150.0
59.19161029573504,5.713825396257109e-05,resolved_prompt,resolved_prompt,20351.105751608284,152829337.7539276,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9399667090052121,91.2,150.0
62.2393612632123,6.507083774217629e-05,resolved_prompt,resolved_prompt,20617.99804885008,156864148.90862945,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9334254627148569,91.2,150.0
65.44403963836362,7.77499884686886e-05,resolved_prompt,resolved_prompt,22061.855480650178,179603493.4498503,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9347752436954032,91.2,150.0
68.81372554700698,9.618454091642432e-05,resolved_prompt,resolved_prompt,23579.163042426248,205157538.66469368,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.93269865757146,91.2,150.0
72.35691515721972,0.0001250084663037896,resolved_prompt,resolved_prompt,25235.540183740726,234993538.1421376,binned_delta_chi2_with_3_event_floor,delphes_corrected,resolved_prompt,0.9279225094864135,91.2,150.0
